id,nombre,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,estadoOperativo,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,fechaInstalacion,CODIGO_INTERNO,CONTRATO_COD,modelo,tipo,accesibilidad,IndicadorExposicion
9179376,barra defflexiones en cde,107,aguilas,10,latina,operativo,435147.63,4469492.92,etrs89,40.37349516,-3.76392868,calle,carmen martin gaite,4,28044,joaquin turina,31051023,2023-05-01,d106901,ae21,,deportivas,no,medio
9177998,varios juegos en cde,117,abrantes,11,carabanchel,operativo,438867.998,4470363.772,etrs89,40.3816214,-3.7201915,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,2023-04-30,d116412,ae21,,deportivas,no,medio
9177996,barra de estiramientos en cde,117,abrantes,11,carabanchel,operativo,438868.196,4470364.764,etrs89,40.38163035,-3.72018927,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,2023-04-30,d116411,ae21,,deportivas,no,alto
6778198,vallas de salto en cde,215,corralejos,21,barajas,operativo,449161.74,4478818.83,etrs89,40.45848172,-3.59960451,6778198_TIPO_VIA_desconocido,6778198_NOM_VIA_desconocido,6778198_NUM_VIA_desconocido,28042,,,1996-01-01,ead_120043,6,salto lateral proelium pr14005,deportivas,no,alto
6778193,vallas de salto en cde,215,corralejos,21,barajas,operativo,448466.48,4478761.26,etrs89,40.45792027,-3.60779954,6778193_TIPO_VIA_desconocido,6778193_NOM_VIA_desconocido,6778193_NUM_VIA_desconocido,28042,,,1996-01-01,ead_120046,6,salto lateral proelium pr14005,deportivas,no,alto
6778180,varios juegos en cde,215,corralejos,21,barajas,operativo,448443.9,4479302.88,etrs89,40.46279809,-3.60810984,6778180_TIPO_VIA_desconocido,6778180_NOM_VIA_desconocido,6778180_NUM_VIA_desconocido,28042,,,1996-01-01,mo_120041,6,rueda de salto,deportivas,no,medio
6778140,varios juegos en cde,215,corralejos,21,barajas,operativo,448521.49,4478551.03,etrs89,40.4560298,-3.60713373,6778140_TIPO_VIA_desconocido,6778140_NOM_VIA_desconocido,6778140_NUM_VIA_desconocido,28042,,,1996-01-01,ead_120032,6,porteria,deportivas,no,alto
6778133,varios juegos en cde,215,corralejos,21,barajas,operativo,448574.11,4478658.47,etrs89,40.45700094,-3.60652187,6778133_TIPO_VIA_desconocido,6778133_NOM_VIA_desconocido,6778133_NUM_VIA_desconocido,28042,,,1996-01-01,ead_120030,6,porteria,deportivas,no,alto
6778130,varios juegos en cde,215,corralejos,21,barajas,operativo,448146.61,4478715.4,etrs89,40.45748724,-3.61156822,6778130_TIPO_VIA_desconocido,6778130_NOM_VIA_desconocido,6778130_NUM_VIA_desconocido,28042,,,1996-01-01,ead_120026,6,porteria,deportivas,no,alto
6778118,varios juegos en cde,215,corralejos,21,barajas,operativo,448110.08,4478738.82,etrs89,40.45769594,-3.61200096,6778118_TIPO_VIA_desconocido,6778118_NOM_VIA_desconocido,6778118_NUM_VIA_desconocido,28042,,,1996-01-01,ead_120021,6,porteria,deportivas,no,medio
6778086,varios juegos en cde,215,corralejos,21,barajas,operativo,448434.61,4479292.98,etrs89,40.46270833,-3.60821861,6778086_TIPO_VIA_desconocido,6778086_NOM_VIA_desconocido,6778086_NUM_VIA_desconocido,28042,,,1996-01-01,mo_120048,6,pasarela proelium,deportivas,no,alto
6778051,varios juegos en cde,215,corralejos,21,barajas,operativo,448443.32,4479292.58,etrs89,40.46270527,-3.60811584,6778051_TIPO_VIA_desconocido,6778051_NOM_VIA_desconocido,6778051_NUM_VIA_desconocido,28042,,,1996-01-01,mo_120047,6,mesa detencion proelium,deportivas,no,alto
6777966,varios juegos en cde,215,corralejos,21,barajas,operativo,448457.46,4479294.98,etrs89,40.46272777,-3.60794926,6777966_TIPO_VIA_desconocido,6777966_NOM_VIA_desconocido,6777966_NUM_VIA_desconocido,28042,,,1996-01-01,mo_120046,6,empalizada proelium,deportivas,no,bajo
6777850,varios juegos en cde,215,corralejos,21,barajas,operativo,448522.14,4478657.14,etrs89,40.45698574,-3.60713467,6777850_TIPO_VIA_desconocido,6777850_NOM_VIA_desconocido,6777850_NUM_VIA_desconocido,28042,,,1996-01-01,ead_120027,6,canasta,deportivas,no,bajo
6761365,varios juegos en cde,162,piovera,16,hortaleza,operativo,447020.8,4478443.78,etrs89,40.45496932,-3.62482282,6761365_TIPO_VIA_desconocido,6761365_NOM_VIA_desconocido,6761365_NUM_VIA_desconocido,28043,,,1996-01-01,mo_110035,6,silueta 4,deportivas,no,alto
6761362,varios juegos en cde,162,piovera,16,hortaleza,operativo,446880.48,4478396.42,etrs89,40.45453372,-3.62647366,6761362_TIPO_VIA_desconocido,6761362_NOM_VIA_desconocido,6761362_NUM_VIA_desconocido,28043,,,1996-01-01,mo_110031,6,silueta 3,deportivas,no,bajo
6761352,varios juegos en cde,162,piovera,16,hortaleza,operativo,447045.89,4478541.06,etrs89,40.45584728,-3.62453505,6761352_TIPO_VIA_desconocido,6761352_NOM_VIA_desconocido,6761352_NUM_VIA_desconocido,28043,,,1996-01-01,mo_110020,6,puzzle vertical bandas,deportivas,no,medio
5803652,varios juegos en cde,113,san isidro,11,carabanchel,operativo,438604.852,4472747.277,etrs89,40.40307379,-3.72352115,5803652_TIPO_VIA_desconocido,5803652_NOM_VIA_desconocido,5803652_NUM_VIA_desconocido,28005,,,1996-01-01,mo_900614,6,slalom (ac02/sla/01),deportivas,no,bajo
5803650,varios juegos en cde,113,san isidro,11,carabanchel,operativo,438604.46,4472752.495,etrs89,40.40312077,-3.72352627,5803650_TIPO_VIA_desconocido,5803650_NOM_VIA_desconocido,5803650_NUM_VIA_desconocido,28005,,,1996-01-01,mo_900613,6,rueda de salto (ac02/rue/01),deportivas,no,bajo
5803648,varios juegos en cde,23,chopera,2,arganzuela,operativo,440750.554,4471268.68,etrs89,40.38990928,-3.698099,5803648_TIPO_VIA_desconocido,5803648_NOM_VIA_desconocido,5803648_NUM_VIA_desconocido,28005,,,1996-01-01,mo_900608,6,tunel (ac01/tun/01),deportivas,no,medio
5800684,varios juegos en cde,183,ensanche de vallecas,18,villa de vallecas,operativo,446789.056,4469803.121,etrs89,40.37711417,-3.62683299,calle,sierra vieja,38,28031,"sierra vieja, 000038",11130481,2020-02-21,d186003,ae21,,deportivas,no,medio
5799563,varios juegos en cde,183,ensanche de vallecas,18,villa de vallecas,operativo,446933.503,4469665.119,etrs89,40.37588017,-3.62511999,calle,martin muñoz de las posadas,1a,28031,"martin muñoz de las posadas, 000001  a",31030080,2021-02-20,d185904,ae21,,deportivas,no,medio
5799383,multiejercicio en cde,183,ensanche de vallecas,18,villa de vallecas,operativo,446943.166,4469663.053,etrs89,40.37586217,-3.625006,5799383_TIPO_VIA_desconocido,villar del olmo,5799383_NUM_VIA_desconocido,28031,"villar del olmo, 000011",31055851,1996-01-01,d185907,ae21,,deportivas,no,medio
5659065,varios juegos en cde,35,los jeronimos,3,retiro,operativo,442075.59,4473967.6,etrs89,40.41431579,-3.68273359,5659065_TIPO_VIA_desconocido,5659065_NOM_VIA_desconocido,5659065_NUM_VIA_desconocido,5659065_COD_POSTAL_desconocido,,,1996-01-01,5659065_CODIGO_INTERNO_desconocido,6,,deportivas,no,bajo
5659059,barra defflexiones en cde,35,los jeronimos,3,retiro,operativo,441788.22,4473462.29,etrs89,40.40974365,-3.68607425,5659059_TIPO_VIA_desconocido,5659059_NOM_VIA_desconocido,5659059_NUM_VIA_desconocido,5659059_COD_POSTAL_desconocido,,,2017-07-15,5659059_CODIGO_INTERNO_desconocido,6,sbkc.0,deportivas,no,medio
5659030,barras paralelas en cde,35,los jeronimos,3,retiro,operativo,442060.23,4473548.57,etrs89,40.41053988,-3.68287646,5659030_TIPO_VIA_desconocido,5659030_NOM_VIA_desconocido,5659030_NUM_VIA_desconocido,5659030_COD_POSTAL_desconocido,,,2005-11-14,5659030_CODIGO_INTERNO_desconocido,6,scce.0,deportivas,no,alto
5659027,multiejercicio en cde,35,los jeronimos,3,retiro,operativo,442057.14,4473544.7,etrs89,40.4105048,-3.68291252,5659027_TIPO_VIA_desconocido,5659027_NOM_VIA_desconocido,5659027_NUM_VIA_desconocido,5659027_COD_POSTAL_desconocido,,,2014-05-11,5659027_CODIGO_INTERNO_desconocido,6,sbkk.0,deportivas,no,medio
5659024,multiejercicio en cde,35,los jeronimos,3,retiro,operativo,442062.33,4473544.81,etrs89,40.41050615,-3.68285137,5659024_TIPO_VIA_desconocido,5659024_NOM_VIA_desconocido,5659024_NUM_VIA_desconocido,5659024_COD_POSTAL_desconocido,,,2014-11-05,5659024_CODIGO_INTERNO_desconocido,6,sbkh.0,deportivas,no,alto
5659016,multiejercicio en cde,35,los jeronimos,3,retiro,operativo,442071.92,4473544.76,etrs89,40.41050637,-3.68273834,5659016_TIPO_VIA_desconocido,5659016_NOM_VIA_desconocido,5659016_NUM_VIA_desconocido,5659016_COD_POSTAL_desconocido,,,2005-11-14,5659016_CODIGO_INTERNO_desconocido,6,sbkd.0,deportivas,no,alto
5659013,banco de abdominales en cde,35,los jeronimos,3,retiro,operativo,442071.77,4473548.66,etrs89,40.41054149,-3.68274046,5659013_TIPO_VIA_desconocido,5659013_NOM_VIA_desconocido,5659013_NUM_VIA_desconocido,5659013_COD_POSTAL_desconocido,,,2005-11-14,5659013_CODIGO_INTERNO_desconocido,6,sbkb.0,deportivas,no,bajo
5659008,escalera horizontal en cde,35,los jeronimos,3,retiro,operativo,442089.3,4473544.91,etrs89,40.41050893,-3.68253353,5659008_TIPO_VIA_desconocido,5659008_NOM_VIA_desconocido,5659008_NUM_VIA_desconocido,5659008_COD_POSTAL_desconocido,,,2014-11-05,5659008_CODIGO_INTERNO_desconocido,6,,deportivas,no,medio
5659004,multiejercicio en cde,35,los jeronimos,3,retiro,operativo,442071.77,4473559.5,etrs89,40.41063914,-3.68274145,5659004_TIPO_VIA_desconocido,5659004_NOM_VIA_desconocido,5659004_NUM_VIA_desconocido,5659004_COD_POSTAL_desconocido,,,1996-01-01,5659004_CODIGO_INTERNO_desconocido,6,sbki.0,deportivas,no,bajo
5658999,multiejercicio en cde,35,los jeronimos,3,retiro,operativo,442058.95,4473558.67,etrs89,40.41063077,-3.68289246,5658999_TIPO_VIA_desconocido,5658999_NOM_VIA_desconocido,5658999_NUM_VIA_desconocido,5658999_COD_POSTAL_desconocido,,,2014-11-05,5658999_CODIGO_INTERNO_desconocido,6,sbkh.0,deportivas,no,alto
5658996,barras paralelas en cde,35,los jeronimos,3,retiro,operativo,442062.14,4473564.26,etrs89,40.41068135,-3.68285538,5658996_TIPO_VIA_desconocido,5658996_NOM_VIA_desconocido,5658996_NUM_VIA_desconocido,5658996_COD_POSTAL_desconocido,,,2014-05-11,5658996_CODIGO_INTERNO_desconocido,6,scce.0,deportivas,no,alto
5658990,multiejercicio en cde,35,los jeronimos,3,retiro,operativo,442082.17,4473543.97,etrs89,40.41049997,-3.68261747,5658990_TIPO_VIA_desconocido,5658990_NOM_VIA_desconocido,5658990_NUM_VIA_desconocido,5658990_COD_POSTAL_desconocido,,,2014-05-11,5658990_CODIGO_INTERNO_desconocido,6,sbki.0,deportivas,no,bajo
5658672,multiejercicio en cde,208,el salvador,20,san blas - canillejas,operativo,446820.97,4477234.06,etrs89,40.44405873,-3.62707813,5658672_TIPO_VIA_desconocido,5658672_NOM_VIA_desconocido,5658672_NUM_VIA_desconocido,5658672_COD_POSTAL_desconocido,,,2016-11-18,5658672_CODIGO_INTERNO_desconocido,6,je-136.9,deportivas,no,bajo
5658669,barras paralelas en cde,208,el salvador,20,san blas - canillejas,operativo,446816.25,4477233.33,etrs89,40.44405185,-3.62713372,5658669_TIPO_VIA_desconocido,5658669_NOM_VIA_desconocido,5658669_NUM_VIA_desconocido,5658669_COD_POSTAL_desconocido,,,2016-11-18,5658669_CODIGO_INTERNO_desconocido,6,je-136.10,deportivas,no,alto
5658657,multiejercicio en cde,208,el salvador,20,san blas - canillejas,operativo,446807.93,4477231.93,etrs89,40.4440387,-3.6272317,5658657_TIPO_VIA_desconocido,5658657_NOM_VIA_desconocido,5658657_NUM_VIA_desconocido,5658657_COD_POSTAL_desconocido,,,2018-11-16,5658657_CODIGO_INTERNO_desconocido,6,je-136.15,deportivas,no,medio
5658647,multiejercicio en cde,208,el salvador,20,san blas - canillejas,operativo,446793.82,4477229.2,etrs89,40.44401321,-3.62739785,5658647_TIPO_VIA_desconocido,5658647_NOM_VIA_desconocido,5658647_NUM_VIA_desconocido,5658647_COD_POSTAL_desconocido,,,2018-11-16,5658647_CODIGO_INTERNO_desconocido,6,je-136.18,deportivas,no,alto
5658644,barra de equilibrio en cde,208,el salvador,20,san blas - canillejas,operativo,446783.77,4477227.27,etrs89,40.44399518,-3.62751619,5658644_TIPO_VIA_desconocido,5658644_NOM_VIA_desconocido,5658644_NUM_VIA_desconocido,5658644_COD_POSTAL_desconocido,,,2016-11-18,5658644_CODIGO_INTERNO_desconocido,6,je-38,deportivas,no,bajo
5658638,multiejercicio en cde,208,el salvador,20,san blas - canillejas,operativo,446774.18,4477226.47,etrs89,40.44398736,-3.6276292,5658638_TIPO_VIA_desconocido,5658638_NOM_VIA_desconocido,5658638_NUM_VIA_desconocido,5658638_COD_POSTAL_desconocido,,,2016-11-18,5658638_CODIGO_INTERNO_desconocido,6,je-136.3,deportivas,no,bajo
5658562,varios juegos en cde,43,fuente del berro,4,salamanca,operativo,444021.42,4474908.4,etrs89,40.42292418,-3.65988308,5658562_TIPO_VIA_desconocido,5658562_NOM_VIA_desconocido,5658562_NUM_VIA_desconocido,5658562_COD_POSTAL_desconocido,,,1996-01-01,5658562_CODIGO_INTERNO_desconocido,6,,deportivas,no,alto
5658245,barras paralelas en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438967.95,4478487.07,etrs89,40.45480696,-3.71979354,5658245_TIPO_VIA_desconocido,5658245_NOM_VIA_desconocido,5658245_NUM_VIA_desconocido,5658245_COD_POSTAL_desconocido,,,2015-02-25,5658245_CODIGO_INTERNO_desconocido,6,je-136.10,deportivas,no,bajo
5658240,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438874.99,4478520.97,etrs89,40.45510551,-3.72089307,5658240_TIPO_VIA_desconocido,5658240_NOM_VIA_desconocido,5658240_NUM_VIA_desconocido,5658240_COD_POSTAL_desconocido,,,2015-02-25,5658240_CODIGO_INTERNO_desconocido,6,je-136.11,deportivas,no,medio
5658233,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438790.37,4478478.74,etrs89,40.45471886,-3.72188691,5658233_TIPO_VIA_desconocido,5658233_NOM_VIA_desconocido,5658233_NUM_VIA_desconocido,5658233_COD_POSTAL_desconocido,,,2015-02-25,5658233_CODIGO_INTERNO_desconocido,6,je-136.3,deportivas,no,bajo
5658230,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438725.43,4478428.45,etrs89,40.45426104,-3.72264788,5658230_TIPO_VIA_desconocido,5658230_NOM_VIA_desconocido,5658230_NUM_VIA_desconocido,5658230_COD_POSTAL_desconocido,,,1996-01-01,5658230_CODIGO_INTERNO_desconocido,6,je-136.11,deportivas,no,medio
5658227,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438675.58,4478432.04,etrs89,40.4542897,-3.72323609,5658227_TIPO_VIA_desconocido,5658227_NOM_VIA_desconocido,5658227_NUM_VIA_desconocido,5658227_COD_POSTAL_desconocido,,,2015-02-25,5658227_CODIGO_INTERNO_desconocido,6,je-136.5,deportivas,no,bajo
5658222,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438572.14,4478399.58,etrs89,40.45398965,-3.72445279,5658222_TIPO_VIA_desconocido,5658222_NOM_VIA_desconocido,5658222_NUM_VIA_desconocido,5658222_COD_POSTAL_desconocido,,,2015-02-25,5658222_CODIGO_INTERNO_desconocido,6,je-136.6,deportivas,no,bajo
5658217,banco de abdominales en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438568.26,4478406.33,etrs89,40.45405017,-3.7244992,5658217_TIPO_VIA_desconocido,5658217_NOM_VIA_desconocido,5658217_NUM_VIA_desconocido,5658217_COD_POSTAL_desconocido,,,2015-02-25,5658217_CODIGO_INTERNO_desconocido,6,je-136.4,deportivas,no,bajo
5658207,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438570.56,4478445.69,etrs89,40.45440491,-3.72447588,5658207_TIPO_VIA_desconocido,5658207_NOM_VIA_desconocido,5658207_NUM_VIA_desconocido,5658207_COD_POSTAL_desconocido,,,2025-02-15,5658207_CODIGO_INTERNO_desconocido,6,je-136.11,deportivas,no,medio
5658197,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438661.93,4478553.73,etrs89,40.45538493,-3.72340882,5658197_TIPO_VIA_desconocido,5658197_NOM_VIA_desconocido,5658197_NUM_VIA_desconocido,5658197_COD_POSTAL_desconocido,,,2025-02-15,5658197_CODIGO_INTERNO_desconocido,6,je-136.9,deportivas,no,bajo
5658176,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438667.82,4478614.51,etrs89,40.45593289,-3.72334523,5658176_TIPO_VIA_desconocido,5658176_NOM_VIA_desconocido,5658176_NUM_VIA_desconocido,5658176_COD_POSTAL_desconocido,,,2015-02-25,5658176_CODIGO_INTERNO_desconocido,6,je-136.11,deportivas,no,bajo
5658170,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438593.12,4478710.62,etrs89,40.45679317,-3.72423547,5658170_TIPO_VIA_desconocido,5658170_NOM_VIA_desconocido,5658170_NUM_VIA_desconocido,5658170_COD_POSTAL_desconocido,,,2015-02-25,5658170_CODIGO_INTERNO_desconocido,6,je-136.11,deportivas,no,bajo
5658167,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438636.75,4478757.28,etrs89,40.45721672,-3.72372544,5658167_TIPO_VIA_desconocido,5658167_NOM_VIA_desconocido,5658167_NUM_VIA_desconocido,5658167_COD_POSTAL_desconocido,,,2015-02-25,5658167_CODIGO_INTERNO_desconocido,6,je-136.3,deportivas,no,medio
5658164,barras paralelas en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438655.71,4478770.92,etrs89,40.45734099,-3.72350316,5658164_TIPO_VIA_desconocido,5658164_NOM_VIA_desconocido,5658164_NUM_VIA_desconocido,5658164_COD_POSTAL_desconocido,,,2015-02-25,5658164_CODIGO_INTERNO_desconocido,6,je-136.10,deportivas,no,medio
5658127,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438599.39,4478919.48,etrs89,40.45867512,-3.72418172,5658127_TIPO_VIA_desconocido,5658127_NOM_VIA_desconocido,5658127_NUM_VIA_desconocido,5658127_COD_POSTAL_desconocido,,,2015-02-25,5658127_CODIGO_INTERNO_desconocido,6,je-136.18,deportivas,no,alto
5658112,banco de abdominales en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438485.61,4478956.4,etrs89,40.45899929,-3.72552716,5658112_TIPO_VIA_desconocido,5658112_NOM_VIA_desconocido,5658112_NUM_VIA_desconocido,5658112_COD_POSTAL_desconocido,,,2025-02-15,5658112_CODIGO_INTERNO_desconocido,6,je-136.4,deportivas,no,alto
5658105,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438473.25,4479010.28,etrs89,40.45948375,-3.72567816,5658105_TIPO_VIA_desconocido,5658105_NOM_VIA_desconocido,5658105_NUM_VIA_desconocido,5658105_COD_POSTAL_desconocido,,,2015-02-25,5658105_CODIGO_INTERNO_desconocido,6,je-136.11,deportivas,no,bajo
5658103,barra defflexiones en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438510.61,4479054.39,etrs89,40.45988387,-3.72524182,5658103_TIPO_VIA_desconocido,5658103_NOM_VIA_desconocido,5658103_NUM_VIA_desconocido,5658103_COD_POSTAL_desconocido,,,2025-02-15,5658103_CODIGO_INTERNO_desconocido,6,je-136.2,deportivas,no,bajo
5658065,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,439219.23,4478720.75,etrs89,40.45693045,-3.71685262,5658065_TIPO_VIA_desconocido,5658065_NOM_VIA_desconocido,5658065_NUM_VIA_desconocido,5658065_COD_POSTAL_desconocido,,,2009-12-29,5658065_CODIGO_INTERNO_desconocido,6,je-136.6,deportivas,no,alto
5658060,varios juegos en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,439195.53,4478756.98,etrs89,40.45725509,-3.71713559,5658060_TIPO_VIA_desconocido,5658060_NOM_VIA_desconocido,5658060_NUM_VIA_desconocido,5658060_COD_POSTAL_desconocido,,,2009-12-29,5658060_CODIGO_INTERNO_desconocido,6,,deportivas,no,bajo
5658057,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,439076.91,4478381.73,etrs89,40.45386601,-3.71849849,5658057_TIPO_VIA_desconocido,5658057_NOM_VIA_desconocido,5658057_NUM_VIA_desconocido,5658057_COD_POSTAL_desconocido,,,2009-12-29,5658057_CODIGO_INTERNO_desconocido,6,je-136.6,deportivas,no,bajo
5657918,multiejercicio en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,439096.49,4478434.0,etrs89,40.45433831,-3.7182726,5657918_TIPO_VIA_desconocido,5657918_NOM_VIA_desconocido,5657918_NUM_VIA_desconocido,5657918_COD_POSTAL_desconocido,,,2029-12-09,5657918_CODIGO_INTERNO_desconocido,6,je-136.14,deportivas,no,medio
5657915,banco de abdominales en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438594.64,4478402.11,etrs89,40.45401411,-3.7241877,5657915_TIPO_VIA_desconocido,5657915_NOM_VIA_desconocido,5657915_NUM_VIA_desconocido,5657915_COD_POSTAL_desconocido,,,2009-12-29,5657915_CODIGO_INTERNO_desconocido,6,je-136.4,deportivas,no,bajo
5657912,varios juegos en cde,93,ciudad universitaria,9,moncloa - aravaca,operativo,438897.11,4478963.49,etrs89,40.45909352,-3.7206748,5657912_TIPO_VIA_desconocido,5657912_NOM_VIA_desconocido,5657912_NUM_VIA_desconocido,5657912_COD_POSTAL_desconocido,,,2009-12-29,5657912_CODIGO_INTERNO_desconocido,6,je-136.14,deportivas,no,alto
5600508,varios juegos en cde,201,simancas,20,san blas - canillejas,operativo,447965.02,4476167.03,etrs89,40.43451867,-3.61350104,avenida,arcentales,29,28022,,20128779,2019-12-16,c207304,ae21,,deportivas,no,alto
5492531,varios juegos en cde,22,acacias,2,arganzuela,operativo,439991.93,4472032.672,etrs89,40.3967374,-3.70710874,5492531_TIPO_VIA_desconocido,5492531_NOM_VIA_desconocido,5492531_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900016,6,multiejercicio fitness faz 10100 (cd08/biofaz100),deportivas,no,medio
9177995,varios juegos en cde,117,abrantes,11,carabanchel,operativo,438868.13,4470364.565,etrs89,40.38162855,-3.72019002,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,2023-04-30,d116410,ae21,,deportivas,no,bajo
9177994,varios juegos en cde,117,abrantes,11,carabanchel,operativo,438864.492,4470357.62,etrs89,40.38156572,-3.72023221,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,1998-01-01,d116409,ae21,,deportivas,no,medio
9177991,banco de abdominales en cde,117,abrantes,11,carabanchel,operativo,438856.753,4470354.114,etrs89,40.38153357,-3.72032304,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,2023-04-30,d116406,ae21,,deportivas,no,medio
9177986,barra defflexiones en cde,117,abrantes,11,carabanchel,operativo,438861.978,4470367.674,etrs89,40.38165611,-3.72026279,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,2023-04-30,d116401,ae21,,deportivas,no,bajo
9176915,barras paralelas en cde,117,abrantes,11,carabanchel,operativo,438861.272,4469979.223,etrs89,40.3781567,-3.72023384,avenida,princesa juana de austria,43,28021,"avda princesa juana de austria, 0000430 sa",20026320,2021-04-30,d115007,ae21,,deportivas,no,alto
9176913,barra de estiramientos en cde,117,abrantes,11,carabanchel,operativo,438863.257,4469987.822,etrs89,40.37823431,-3.72021129,avenida,princesa juana de austria,43,28021,"avda princesa juana de austria, 000043",20026320,2021-04-30,d115006,ae21,,deportivas,no,medio
9176698,varios juegos en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437523.233,4481635.619,etrs89,40.48306276,-3.73714084,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087212,ae21,,deportivas,no,medio
9176696,barra de equilibrio en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437530.509,4481653.776,etrs89,40.48322687,-3.73705679,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-02-08,d087210,ae21,,deportivas,no,bajo
9176695,barra defflexiones en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437527.201,4481638.827,etrs89,40.48309196,-3.73709434,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087209,ae21,,deportivas,no,bajo
9176693,barras paralelas en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437525.349,4481637.835,etrs89,40.48308288,-3.73711609,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087207,ae21,,deportivas,no,alto
9176686,barras paralelas en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437529.054,4481642.763,etrs89,40.48312755,-3.73707287,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087203,ae21,,deportivas,no,alto
9176684,varios juegos en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437526.143,4481653.115,etrs89,40.48322059,-3.73710823,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087201,ae21,,deportivas,no,alto
5492521,varios juegos en cde,22,acacias,2,arganzuela,operativo,440032.399,4472023.936,etrs89,40.39666162,-3.70663108,5492521_TIPO_VIA_desconocido,5492521_NOM_VIA_desconocido,5492521_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900015,6,multiejercicio fitness faz 104 (cd07/biofaz104),deportivas,no,bajo
5492492,varios juegos en cde,125,moscardo,12,usera,operativo,440175.044,4471808.495,etrs89,40.39473107,-3.70493009,5492492_TIPO_VIA_desconocido,5492492_NOM_VIA_desconocido,5492492_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900019,6,barras fijas plus (cd06/bar/02),deportivas,no,bajo
5492487,varios juegos en cde,125,moscardo,12,usera,operativo,440177.083,4471811.669,etrs89,40.39475981,-3.70490637,5492487_TIPO_VIA_desconocido,5492487_NOM_VIA_desconocido,5492487_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900010,6,barras fijas (cd06/bar/01),deportivas,no,alto
5492483,vallas de salto en cde,113,san isidro,11,carabanchel,operativo,438655.862,4472825.016,etrs89,40.40377786,-3.72292755,5492483_TIPO_VIA_desconocido,5492483_NOM_VIA_desconocido,5492483_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900021,6,salto lateral (cd04/sal/02),deportivas,no,alto
5492467,varios juegos en cde,113,san isidro,11,carabanchel,operativo,438644.561,4472814.826,etrs89,40.40368523,-3.72305974,5492467_TIPO_VIA_desconocido,5492467_NOM_VIA_desconocido,5492467_NUM_VIA_desconocido,28005,,,1996-01-01,ead_900007,6,barras fijas (cd04/bar/01),deportivas,no,medio
