ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo
17133,area infantil,85,la paz,8.0,fuencarral - el pardo,operativo,440338.954,4481550.96,etrs89,40.48250722,-3.70391363,calle,santiago de compostela,44,28034.0,"calle santiago de compostela 46 , ascendiente",11045916.0,2014-02-07,8159,ae21,12,infantil
17135,area infantil,87,mirasierra,8.0,fuencarral - el pardo,operativo,439637.613,4482829.077,etrs89,40.49397025,-3.71230956,calle,moralzarzal,61,28034.0,"calle moralzarzal 61b , ascendiente 1: 087 · m",11050794.0,2017-04-07,8162,ae21,7,infantil
17137,area infantil,84,pilar,8.0,fuencarral - el pardo,operativo,439634.837,4481349.843,etrs89,40.48064459,-3.71220143,plaza,villafranca de los barros,5,28034.0,"plaza villafranca de los barros junto a puente para emt (2 areas), ascendien",20149750.0,2009-04-30,8164,ae21,7,infantil
17139,area infantil,86,valverde,8.0,fuencarral - el pardo,operativo,441163.34,4483117.5,etrs89,40.49667803,-3.69433319,calle,san cugat del valles,9,28034.0,"calle san cugat del valles 15 , ascendiente 1",20046445.0,2007-02-28,8166,ae21,7,infantil
17141,area infantil,85,la paz,8.0,fuencarral - el pardo,operativo,440836.7,4482206.54,etrs89,40.48844855,-3.69810255,calle,sangenjo,40,28034.0,"calle sangengo 40 , ascendiente 1: 085 · la p",20165671.0,2004-06-07,8168,ae21,6,infantil
17142,area infantil,81,el pardo,8.0,fuencarral - el pardo,operativo,433306.236,4487423.385,etrs89,40.53487184,-3.787501,carretera,el pardo a colmenar viejo,2,28048.0,"carretera colmenar viejo , ascendiente 1:",31023294.0,2009-04-30,8169,ae21,7,infantil
17144,area infantil,84,pilar,8.0,fuencarral - el pardo,operativo,440076.633,4480943.096,etrs89,40.47701247,-3.70695097,plaza,padron,6,28029.0,"plaza padron, ascendiente 1: 083 · peñagr",20105263.0,2012-11-09,8171,ae21,9,infantil
17146,area infantil,82,fuentelarreina,8.0,fuencarral - el pardo,operativo,437324.15,4481263.48,etrs89,40.47969541,-3.73945277,calle,fresnedillas,12,28035.0,"calle fresnedillas , ascendiente 1: 082 · fue",20167454.0,2012-03-15,8174,ae21,6,infantil
17148,area infantil,95,valdemarin,9.0,moncloa - aravaca,operativo,433186.2,4480275.81,etrs89,40.47047565,-3.78816422,calle,cabellera de berenice,43,28023.0,"calle la salle , ascendiente 1: 095 · valdema",20181437.0,2001-06-07,9001,ae21,9,infantil
17150,area infantil,95,valdemarin,9.0,moncloa - aravaca,operativo,433220.008,4479886.74,etrs89,40.46697354,-3.78772449,avenida,valdemarin,109,28023.0,"camino la zarzuela , ascendiente 1: 095 · va",20166358.0,2006-11-21,9003,ae21,16,infantil
17152,area infantil,95,valdemarin,9.0,moncloa - aravaca,operativo,435263.19,4479674.52,etrs89,40.46522353,-3.7636039,calle,argentona,25,28023.0,"calle argentona , ascendiente 1: 095 · valdem",20149183.0,2007-04-04,9005,ae21,6,infantil
17154,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,438238.818,4475232.477,etrs89,40.42543446,-3.72807568,calle,ribera del manzanares,75,28008.0,"calle ribera del manzanares 75 , ascendiente",11051604.0,2007-04-11,9007,ae21,12,infantil
17156,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,438347.654,4475067.88,etrs89,40.42395978,-3.72677679,calle,san pol de mar,1,28008.0,"calle san pol de mar 01 , ascendiente 1: 091",11051521.0,1998-01-01,9009,ae21,16,infantil
17158,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433510.043,4478937.087,etrs89,40.45844211,-3.7842041,calle,perez de victoria,2,28023.0,"travesia caroli 11 , ascendiente 1: 097 · a",31050632.0,2006-02-20,9010,ae21,10,infantil
16823,area infantil,32,adelfas,3.0,retiro,operativo,442974.32,4472528.63,etrs89,40.40141482,-3.67201234,calle,catalina suarez,20,28007.0,"calle catalina suarez 16-22 , ascendiente 1:",11011563.0,2006-12-17,3053,ae21,15,infantil
16825,area infantil,32,adelfas,3.0,retiro,operativo,443221.08,4472308.56,etrs89,40.39944917,-3.66908498,calle,arregui y aruej,6,28007.0,"calle arregui y arruej 5-11 , ascendiente 1:",20003090.0,2007-10-30,3055,ae21,21,infantil
16827,area infantil,32,adelfas,3.0,retiro,operativo,442801.54,4472332.47,etrs89,40.39963585,-3.67403068,calle,jativa,13,28007.0,"calle hermanos ruiz 7-13 c, ascendiente 1: 031",20152392.0,2010-02-22,3057,ae21,2,infantil
16831,area infantil,44,guindalera,4.0,salamanca,operativo,444005.65,4476679.06,etrs89,40.43887416,-3.66022495,avenida,brasilia,13,28028.0,"parque breogan , ascendiente 1: 044 · guinda",11017861.0,2005-10-18,4002,ae21,7,infantil
16833,area infantil,45,lista,4.0,salamanca,operativo,442639.57,4476362.831,etrs89,40.43593231,-3.67630269,calle,francisco silvela,73,28028.0,"calle francisco silvela , ascendiente 1: 045",11018901.0,2005-11-17,4004,ae21,6,infantil
16835,area infantil,44,guindalera,4.0,salamanca,operativo,443967.94,4476962.91,etrs89,40.44142869,-3.66069459,avenida,brasilia,33,28028.0,"parque breogan , ascendiente 1: 044 · guinda",31050981.0,2010-03-06,4006,ae21,8,infantil
16840,area infantil,44,guindalera,4.0,salamanca,operativo,443227.53,4475638.73,etrs89,40.42944958,-3.66930617,calle,francisco silvela,4,28028.0,"parque eva duarte de peron , ascendiente 1:",31004602.0,2005-11-10,4011,ae21,13,infantil
16842,area infantil,44,guindalera,4.0,salamanca,operativo,443818.941,4476681.225,etrs89,40.43888107,-3.66242647,avenida,bonn,19,28028.0,"avenida bonn 19 , ascendiente 1: 044 · guind",11017858.0,2006-12-30,4013,ae21,21,infantil
16844,area infantil,44,guindalera,4.0,salamanca,operativo,443511.159,4476509.273,etrs89,40.43731119,-3.66603998,calle,boston,2,28028.0,"calle boston 2 , ascendiente 1: 044 · guindal",11018039.0,2006-04-07,4015,ae21,13,infantil
16846,area infantil,44,guindalera,4.0,salamanca,operativo,443639.02,4476678.14,etrs89,40.43884111,-3.6645475,calle,bolonia,5,28028.0,"calle bolonia 5 , ascendiente 1: 044 · guinda",11017976.0,1998-01-01,4017,ae21,8,infantil
16848,area infantil,43,fuente del berro,4.0,salamanca,operativo,443934.608,4475080.897,etrs89,40.42447228,-3.66092158,calle,dolores romero,53,28028.0,"parque la quinta fuente el berro , ascendien",11016068.0,2005-09-20,4019,ae21,13,infantil
16850,area infantil,46,castellana,4.0,salamanca,operativo,441680.274,4475656.102,etrs89,40.42949904,-3.68754756,calle,serrano,66,28001.0,"calle serrano 66 , ascendiente 1: 046 · la ca",11019734.0,2013-11-06,4020,ae21,12,infantil
17160,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433879.99,4479259.27,etrs89,40.46137393,-3.77987477,paseo,ermita,26,28023.0,"paseo ermita 28 a , ascendiente 1: 097 · ara",20120311.0,2003-05-07,9013,ae21,10,infantil
17162,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,434378.92,4478070.71,etrs89,40.45070661,-3.77386763,calle,rosa luxemburgo,30,28023.0,"calle rosa de luxemburgo , ascendiente 1: 097",31005296.0,2005-02-03,9015,ae21,6,infantil
17164,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,434497.55,4477993.9,etrs89,40.45002404,-3.77246082,calle,seis de diciembre,20,28023.0,"calle seis de diciembre , ascendiente 1: 097",31005385.0,1998-01-01,9018,ae21,6,infantil
17167,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,434744.84,4477908.34,etrs89,40.44927275,-3.76953603,calle,buho,10,28023.0,"calle buho , ascendiente 1: 097 · aravaca , a",20143064.0,2005-03-29,9020,ae21,3,infantil
17169,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,434118.11,4478359.26,etrs89,40.45328532,-3.77697302,calle,virgen de los rosales,58,28023.0,"calle virgen de los rosales 58 , ascendiente",20125618.0,1998-01-01,9022,ae21,8,infantil
17171,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433954.636,4478497.449,etrs89,40.45451719,-3.77891515,calle,la pinilla,36,28023.0,"calle pinilla , ascendiente 1: 097 · aravaca",20142397.0,2007-01-12,9024,ae21,11,infantil
17173,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433921.58,4478672.77,etrs89,40.4560939,-3.77932321,calle,rio salor,5,28023.0,"calle bola del mundo 38 , ascendiente 1: 097",20097270.0,2005-12-01,9026,ae21,9,infantil
17175,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,434039.698,4478097.045,etrs89,40.450917,-3.77787045,calle,rosa luxemburgo,60,28023.0,"calle rosa de luxemburgo 60 , ascendiente 1:",31005311.0,1998-01-01,9028,ae21,8,infantil
17179,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433319.49,4478141.77,etrs89,40.45126243,-3.78636781,calle,valtravieso,34,28023.0,"calle arroyo de pozuelo 115 , ascendiente 1:",20090130.0,2006-01-11,9032,ae21,6,infantil
17181,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433202.212,4477957.735,etrs89,40.44959518,-3.78773139,calle,pavo real,6,28023.0,"calle corona austral , ascendiente 1: 097 · a",31025133.0,2004-09-13,9034,ae21,9,infantil
17190,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,438263.176,4475501.628,etrs89,40.42786089,-3.72781469,avenida,valladolid,31,28008.0,"parque la bombilla , ascendiente 1: 091 · ca",11052080.0,2005-12-29,9050,ae21,18,infantil
17194,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,439774.24,4479182.99,etrs89,40.4611349,-3.71035113,calle,sanchez preciado,40,28039.0,"calle sanchez preciado 40 , ascendiente 1: 09",11055477.0,2006-01-16,9057,ae21,17,infantil
17198,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,439763.4,4479528.94,etrs89,40.46425056,-3.71051181,calle,azuaga,50,28039.0,"calle san restituto 12 , ascendiente 1: 094 ·",11055305.0,2006-01-16,9061,ae21,10,infantil
17200,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,439178.98,4479666.62,etrs89,40.46544826,-3.71741794,calle,artajona,28,28039.0,calle artajona 28,11055051.0,2007-02-02,9063,ae21,17,infantil
17202,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439215.65,4477685.72,etrs89,40.44760623,-3.71679575,plaza,ciudad de viena,11,28040.0,"plaza ciudad de viena , ascendiente 1:",20102754.0,2028-02-07,9065,ae21,10,infantil
17204,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,438973.22,4480052.45,etrs89,40.46890886,-3.71988192,calle,valderrodrigo,46,28035.0,"calle valderrey 15 post. , ascendiente 1: 094",11054493.0,1998-01-01,9067,ae21,8,infantil
17206,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,438855.95,4480231.024,etrs89,40.4705089,-3.72128236,calle,valderroman,24,28035.0,"calle valderroman 26 post. , ascendiente 1: 0",31050681.0,2006-02-02,9069,ae21,6,infantil
17208,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439209.87,4477704.5,etrs89,40.44777499,-3.71686571,plaza,ciudad de viena,11,28040.0,"plaza ciudad de viena , ascendiente 1: 093",20102754.0,1998-01-01,9071,ae21,10,infantil
17210,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,439425.692,4479473.455,etrs89,40.46372618,-3.71448961,plaza,alcira,19,28039.0,"plaza alcira 19 , ascendiente 1: 094 · vald",11055072.0,2005-02-08,9074,ae21,7,infantil
17213,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439503.739,4478598.488,etrs89,40.45584983,-3.7134857,avenida,doctor federico rubio y gali,104,28040.0,"calle doctor federico rubio y gali   104 , as",11053462.0,2006-01-16,9078,ae21,10,infantil
17215,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439419.383,4478295.677,etrs89,40.45311584,-3.71445161,avenida,doctor federico rubio y gali,63,28040.0,"jardines doctor fco. rubio y gali , ascendi",31041696.0,2004-09-13,9080,ae21,8,infantil
17217,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439456.405,4477834.799,etrs89,40.44896677,-3.71397109,calle,almansa,100,28040.0,"parque almansa , ascendiente 1: 093 · ciudad",20077712.0,2015-02-07,9082,ae21,19,infantil
17219,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,437949.89,4475540.95,etrs89,40.42819181,-3.73151157,calle,ribera del manzanares,113,28008.0,"calle ribera del manzanares , ascendiente 1:",31012947.0,2011-01-06,9084,ae21,11,infantil
17221,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,437928.76,4475399.92,etrs89,40.42691978,-3.73174688,calle,felipe moratilla,7,28008.0,"calle felipe moratilla , ascendiente 1: 091 ·",11051665.0,1998-01-01,9086,ae21,7,infantil
17242,area infantil,96,el plantio,9.0,moncloa - aravaca,operativo,430016.51,4480458.23,etrs89,40.47185791,-3.82557176,calle,rafael villa,43,28023.0,"calle rafael villa 43 , ascendiente 1: 096 ·",11056339.0,2001-12-05,9106,ae21,11,infantil
17248,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439321.17,4478436.46,etrs89,40.4543769,-3.71562325,calle,valls ferrera,5,28040.0,"calle valls ferrera , ascendiente 1: 093 · ci",11053418.0,2007-03-20,9114,ae21,16,infantil
17252,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433720.33,4478800.54,etrs89,40.45722886,-3.78170987,plaza,nuestra señora del buen camino,11,28023.0,"plaza nuestra señora del buen camino 11 , a",31013192.0,1998-01-01,9124,ae21,8,infantil
17254,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,439636.04,4479568.35,etrs89,40.46459634,-3.71201771,calle,armenteros,34,28039.0,"calle san restituto 18-20 , ascendiente 1: 09",11055327.0,2007-09-28,9126,ae21,5,infantil
17256,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433909.17,4478685.03,etrs89,40.45620335,-3.77947084,calle,bola del mundo,38,28023.0,"calle bola del mundo 38 , ascendiente 1: 097",20089929.0,2007-04-17,9128,ae21,10,infantil
17258,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,438935.506,4479899.049,etrs89,40.4675242,-3.720312,calle,valderrey,38,28035.0,"calle valderrey 36 , ascendiente 1: 094 · val",11054878.0,2014-03-07,9130,ae21,9,infantil
17259,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,438338.618,4474976.065,etrs89,40.423132,-3.7268744,calle,ribera del manzanares,49,28008.0,"calle ribera del manzanares 49 , ascendiente",11051515.0,2007-04-19,9131,ae21,17,infantil
17261,area infantil,96,el plantio,9.0,moncloa - aravaca,operativo,429551.33,4480697.34,etrs89,40.47397252,-3.83108535,calle,federico agusti,23,28023.0,"calle federico agusti , ascendiente 1: 096 ·",11056284.0,2007-11-06,9133,ae21,25,infantil
17263,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,435058.976,4478812.315,etrs89,40.45744061,-3.76592428,calle,hiendelaencina,11,28023.0,"calle horche , ascendiente 1: 097 · aravaca ,",20140699.0,2009-04-15,9135,ae21,23,infantil
17265,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433156.96,4477481.19,etrs89,40.44529871,-3.78821484,avenida,europa,29,28023.0,"avenida europa 29 , ascendiente 1: 097 · ara",20106729.0,2010-04-18,9137,ae21,13,infantil
16852,area infantil,42,goya,4.0,salamanca,operativo,442899.04,4475078.059,etrs89,40.42437629,-3.67312822,calle,antonia merce,6,28009.0,"plaza del salvador dali , ascendiente 1: 04",20103477.0,2008-09-10,4022,ae21,9,infantil
16854,area infantil,44,guindalera,4.0,salamanca,operativo,443077.48,4476355.07,etrs89,40.43589248,-3.6711392,calle,jose picon,26,28028.0,"calle jose picon , ascendiente 1: 044 · guind",11018634.0,2006-11-13,4024,ae21,9,infantil
16856,area infantil,44,guindalera,4.0,salamanca,operativo,443168.98,4476154.81,etrs89,40.4340947,-3.67004254,plaza,san cayetano,1,28028.0,"plaza san cayetano , ascendiente 1: 044 · g",31050667.0,1998-01-01,4026,ae21,8,infantil
16858,area infantil,44,guindalera,4.0,salamanca,operativo,443245.58,4476281.12,etrs89,40.43523779,-3.66915075,calle,eraso,41,28028.0,"calle eraso 41 , ascendiente 1: 044 · guindal",11018364.0,2006-05-04,4028,ae21,9,infantil
16861,area infantil,44,guindalera,4.0,salamanca,operativo,443832.74,4476117.95,etrs89,40.43380773,-3.66221399,avenida,toreros,73,28028.0,"avenida de los toreros 73 , ascendiente 1: 0",11017734.0,2007-05-06,4030,ae21,11,infantil
16863,area infantil,43,fuente del berro,4.0,salamanca,operativo,443570.4,4474716.71,etrs89,40.42116687,-3.66518241,calle,elvira,31,28028.0,"calle elvira 31 , ascendiente 1: 043 · fuente",20182773.0,2008-10-09,4032,ae21,6,infantil
16865,area infantil,42,goya,4.0,salamanca,operativo,443161.19,4475292.682,etrs89,40.42632767,-3.67005729,calle,luis villa,7,28009.0,"calle luis villa , ascendiente 1: 046 · la ca",11015448.0,2010-10-20,4034,ae21,7,infantil
16867,area infantil,56,castilla,5.0,chamartin,operativo,442801.33,4481173.23,etrs89,40.47927775,-3.67482905,avenida,burgos,30,28036.0,"avenida burgos 30 , ascendiente 1: 056 · cas",11027413.0,1998-01-01,5002,ae21,14,infantil
16869,area infantil,56,castilla,5.0,chamartin,operativo,441750.87,4479933.35,etrs89,40.46803538,-3.68710766,calle,agustin de foxa,12,28036.0,"calle agustin de foxa , ascendiente 1: 056 ·",20047722.0,2005-12-21,5004,ae21,9,infantil
16871,area infantil,56,castilla,5.0,chamartin,operativo,442277.168,4480171.837,etrs89,40.47022051,-3.68092156,plaza,infancia,4,28036.0,"plaza la infancia , ascendiente 1: 056 · ca",11026999.0,2006-12-12,5006,ae21,13,infantil
16873,area infantil,55,nueva españa,5.0,chamartin,operativo,443147.97,4479507.41,etrs89,40.4642951,-3.67059037,calle,santa maria magdalena,24,28016.0,"calle santa mª magdalena , ascendiente 1: 055",31008558.0,2019-12-05,5008,ae21,18,infantil
16877,area infantil,55,nueva españa,5.0,chamartin,operativo,443374.458,4479421.755,etrs89,40.46353895,-3.66791139,calle,federico salmon,12,28016.0,"calle federico salmon , ascendiente 1: 055 ·",31007837.0,2006-11-24,5011,ae21,15,infantil
17267,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,436893.37,4480493.42,etrs89,40.47272586,-3.74445811,calle,arroyofresno,13,28035.0,"calle arroyofresno 13b , ascendiente 1: 093 ·",31053186.0,2008-05-10,9139,ae21,8,infantil
17269,area infantil,95,valdemarin,9.0,moncloa - aravaca,operativo,432818.17,4479933.71,etrs89,40.46736426,-3.79246904,avenida,valdemarin,123,28023.0,"avenida valdemarin , ascendiente 1: 095 · va",20166379.0,2015-11-09,9141,ae21,12,infantil
17271,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,437502.489,4473792.241,etrs89,40.41240525,-3.73661374,calle,principal de provincias,21,28011.0,"parque casa de campo (c/ provincias fte. avenida), ascendiente 1: 091 ·",20173950.0,2010-10-15,9143,ae21,18,infantil
17273,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,432977.52,4478351.74,etrs89,40.45312639,-3.79042249,calle,escultor peresejo,72,28023.0,"calle escultor peresejo 72 , ascendiente 1: 0",20063789.0,2010-04-12,9145,ae21,8,infantil
17275,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,432440.227,4479001.303,etrs89,40.45893429,-3.79682754,calle,fernando lazaro carreter,23,28023.0,"calle fernando lazaro carreter , ascendiente",31049616.0,2011-03-19,9147,ae21,22,infantil
17277,area infantil,105,campamento,10.0,latina,operativo,432716.75,4470232.54,etrs89,40.37996523,-3.79263876,paseo,lanceros,2,28024.0,"calle lanceros junto al colegio (dehesa del principe), ascendiente 1: 105 · campame",11066920.0,2006-01-19,10003,ae21,13,infantil
17279,area infantil,105,campamento,10.0,latina,operativo,432846.346,4470476.507,etrs89,40.38217342,-3.79113789,calle,granaderos,21,28024.0,"calle granaderos 21 c/ arqueros, ascendiente 1: 105 · ca",11066930.0,2016-12-04,10006,ae21,8,infantil
17281,area infantil,107,aguilas,10.0,latina,operativo,433859.0,4470687.54,etrs89,40.38415548,-3.77923076,calle,fray jose cerdeiriña,45,28024.0,"calle fray jose cerderiña 45 , ascendiente 1:",11067274.0,2007-04-25,10008,ae21,5,infantil
17284,area infantil,107,aguilas,10.0,latina,operativo,433843.02,4470375.93,etrs89,40.38134712,-3.77938666,avenida,las aguilas,72,28044.0,"calle general fanjul frente al nº 72-74, ascendiente 1: 107 · a",11067494.0,2010-02-05,10010,ae21,11,infantil
17286,area infantil,107,aguilas,10.0,latina,operativo,433938.95,4470235.429,etrs89,40.38008904,-3.77824205,calle,garrovillas,7,28044.0,"calle garrovillas 7 - 9 , ascendiente 1: 107",11067796.0,1998-01-01,10012,ae21,8,infantil
17288,area infantil,107,aguilas,10.0,latina,operativo,434123.03,4470395.55,etrs89,40.38154604,-3.77609021,calle,aldeanueva de la vera,1,28044.0,"calle general fanjul aldeanueva de la vera (parque), ascendiente 1: 107 · a",20089520.0,2006-12-27,10014,ae21,8,infantil
17290,area infantil,107,aguilas,10.0,latina,operativo,434881.95,4470893.45,etrs89,40.38609098,-3.7672011,calle,navia,12,28044.0,"calle luis chamizo c/cnavia, ascendiente 1: 107 · agu",31044419.0,1998-01-01,10016,ae21,6,infantil
17292,area infantil,104,aluche,10.0,latina,operativo,434915.65,4471354.06,etrs89,40.39024297,-3.76685115,avenida,padre piquer,33,28024.0,"avenida padre piquer 33  avd. de los poblados, ascendiente 1: 104",11065409.0,2007-01-22,10019,ae21,7,infantil
17294,area infantil,107,aguilas,10.0,latina,operativo,435033.375,4470544.633,etrs89,40.38296052,-3.76538164,calle,damasquillo,9,28044.0,calle  damasquillo frente al nº 9 y nº 11 ascendiente 1: 107 · aguilas,20050393.0,2011-07-05,10021,ae21,6,infantil
17296,area infantil,107,aguilas,10.0,latina,operativo,435009.95,4470307.62,etrs89,40.38082358,-3.76563342,calle,fuerte de navidad,7,28044.0,"calle fuerte de navidad frente al nº 5, ascendiente 1: 107",31044396.0,2006-01-27,10022,ae21,8,infantil
17298,area infantil,107,aguilas,10.0,latina,operativo,434779.353,4470469.254,etrs89,40.38226163,-3.76836634,calle,anselmo lorenzo,15,28044.0,"calle general garcia escamez 15 , ascendiente",11068696.0,2005-01-24,10024,ae21,4,infantil
17300,area infantil,107,aguilas,10.0,latina,operativo,434500.52,4470191.82,etrs89,40.37974052,-3.77162248,calle,valle inclan,35,28044.0,"calle valle inclan nº 33 al nº 35 c/ jose de cadalso, ascendiente 1: 107 · agu",11068185.0,2017-05-20,10026,ae21,11,infantil
17302,area infantil,107,aguilas,10.0,latina,operativo,434476.45,4469750.5,etrs89,40.37576305,-3.77186064,calle,rafael finat,109,28044.0,"calle rafael finat nº 107 al nº 109 con c/ general saliquet nº 23, ascendiente 1: 107 · agu",11068322.0,2022-01-05,10028,ae21,7,infantil
17307,area infantil,107,aguilas,10.0,latina,operativo,434703.38,4470000.91,etrs89,40.37803665,-3.76921332,calle,jose de cadalso,76,28044.0,"calle jose de cadalso nº 74 al 76, ascendiente 1: 107 ·",31052501.0,2004-12-15,10032,ae21,4,infantil
17309,area infantil,107,aguilas,10.0,latina,operativo,435320.231,4469877.056,etrs89,40.37696903,-3.76193467,calle,virgen del camino,9,28044.0,"parque cruces area 2 (virgen del camino), ascendiente 1: 107 · aguilas",11068527.0,2006-01-27,10034,ae21,7,infantil
17311,area infantil,107,aguilas,10.0,latina,operativo,435682.95,4469915.5,etrs89,40.37734342,-3.75766604,calle,virgen del camino,9,28044.0,"parque cruces junto al campo de futbol, ascendiente 1: 107 · aguilas",11068527.0,2009-05-15,10036,ae21,8,infantil
17313,area infantil,104,aluche,10.0,latina,operativo,436663.333,4471548.456,etrs89,40.39212889,-3.74628023,calle,jose maurelo,23,28047.0,"parque cerro almodovar jose maruelo nº 23, ascendiente 1: 104",11064542.0,2002-02-07,10038,ae21,5,infantil
17317,area infantil,104,aluche,10.0,latina,operativo,436505.21,4471863.29,etrs89,40.394953,-3.74817459,calle,duquesa de parcent,58,28047.0,"parque cerro almodovar duquesa de parcent nº 56, ascendiente 1: 104",11063794.0,2007-02-02,10041,ae21,8,infantil
17319,area infantil,107,aguilas,10.0,latina,operativo,433715.658,4470068.52,etrs89,40.37856773,-3.78085499,plaza,cuacos de yuste,1,28044.0,"plaza cuacos de yuste , ascendiente 1: 107",20052437.0,1998-01-01,10044,ae21,11,infantil
17321,area infantil,107,aguilas,10.0,latina,operativo,433992.12,4469712.33,etrs89,40.37538098,-3.77756155,calle,navalmoral de la mata,2,28044.0,"av · avenida aviacion navalmoral de la mata, ascendiente 1: 107 · agui",11068018.0,2005-03-18,10046,ae21,5,infantil
17323,area infantil,107,aguilas,10.0,latina,operativo,434031.58,4469954.28,etrs89,40.37756368,-3.7771218,calle,navalmoral de la mata,62,28044.0,"calle navalmoral de la mata 62 , ascendiente",11067988.0,2007-01-09,10049,ae21,11,infantil
17325,area infantil,107,aguilas,10.0,latina,operativo,434208.31,4469660.52,etrs89,40.37493135,-3.77500975,avenida,aviacion,71,28044.0,"calle valle inclan con avd. de la aviacion, ascendiente 1: 107 · agu",11068058.0,2007-03-01,10050,ae21,12,infantil
17327,area infantil,103,lucero,10.0,latina,operativo,436377.269,4473316.494,etrs89,40.40803429,-3.74982727,calle,villamanin,18,28011.0,"calle villamanin 18 , ascendiente 1: 103 · lu",11064021.0,2005-04-26,10052,ae21,4,infantil
17329,area infantil,101,los carmenes,10.0,latina,operativo,437339.23,4472523.82,etrs89,40.40096651,-3.73841292,calle,concejal francisco jose jimenez martin,7,28047.0,"parque concejal fco. jose jimenez martin con c/ viñegra zona 1, asc",31012807.0,1998-01-01,10054,ae21,5,infantil
17330,area infantil,101,los carmenes,10.0,latina,operativo,437315.71,4472466.21,etrs89,40.40044576,-3.73868439,calle,concejal francisco jose jimenez martin,7,28047.0,"parque concejal fco. jose jimenez martin con c/ viñegra zona 3, asc",31012807.0,2006-06-19,10055,ae21,3,infantil
17334,area infantil,105,campamento,10.0,latina,operativo,434314.678,4472412.389,etrs89,40.39972961,-3.77404062,carretera,boadilla del monte,40,28024.0,"ctra · carretera boadilla del monte 40 post. , as",11066403.0,1998-01-01,10060,ae21,6,infantil
17336,area infantil,103,lucero,10.0,latina,operativo,435766.507,4472367.373,etrs89,40.39943734,-3.75692905,calle,sepulveda,220,28011.0,"calle barberan y collar los yebenes (zona 2), ascendiente 1: 103",31024735.0,2019-06-06,10062,ae21,7,infantil
17338,area infantil,103,lucero,10.0,latina,operativo,435984.72,4472498.66,etrs89,40.40063683,-3.75437103,calle,sepulveda,216,28011.0,"calle sepulveda c/ concejal francisco jose jimenez martin, ascendiente 1: 103 · lucero",31018166.0,2022-01-07,10064,ae21,16,infantil
16879,area infantil,54,hispanoamerica,5.0,chamartin,operativo,442721.2,4478123.17,etrs89,40.45179592,-3.67549903,avenida,ramon y cajal,7,28016.0,"avenida ramon y cajal , ascendiente 1: 054 ·",11024266.0,2006-04-18,5013,ae21,15,infantil
16881,area infantil,54,hispanoamerica,5.0,chamartin,operativo,441715.781,4478855.637,etrs89,40.45832441,-3.68742256,calle,doctor fleming,34,28036.0,"calle doctor fleming 34 , ascendiente 1: 054",11025632.0,1998-01-01,5015,ae21,16,infantil
